Gene	L10.D8.Tox.WT5.Tim3n_S10	L12.D8.Tox.KO1.Tim3n_S12	L14.D8.Tox.KO2.Tim3n_S14	L16.D8.Tox.KO3.Tim3n_S1	L18.D8.Tox.KO4.Tim3n_S3	L20.D8.Tox.KO5.Tim3n_S5	L2.D8.Tox.WT1.Tim3n_S2	L4.D8.Tox.WT2.Tim3n_S4	L6.D8.Tox.WT3.Tim3n_S6	L8.D8.Tox.WT4.Tim3n_S8
Mrps18c	906.899607774037	1042.8637547105	1137.43777487727	681.067956872329	678.802078110881	760.971847155314	582.596251350522	652.746142591808	638.920915054718	660.261105940479
Mrps2	826.11533730424	725.914966514171	692.787868739304	612.206515249503	652.844063651574	703.20830760227	673.018852247754	638.30086142795	615.173412017286	777.076532376102
Mrps21	876.124647595067	1022.41544579461	955.914030423944	574.474218469873	541.224601476554	748.414555948131	697.055239828031	633.786711064245	705.640090255122	533.28781633654
Mrps22	474.126730257265	475.887916588035	447.980617045368	420.715109092879	427.009337855602	408.530540607033	336.509426123877	371.063159896588	378.829215120939	338.256843504891
Mrps23	1038.65490604025	1283.59611876578	1126.61296442822	1248.93902340577	1371.88106417438	1281.68085587985	1096.51710961454	1130.34325107184	1094.64680667782	927.412907267165
Mrps24	1280.04599994405	1370.03669736477	1249.01659027519	1083.86022499488	965.638137886225	1025.51211525331	984.347300906579	927.206484705099	979.301791924576	933.507625168154
Mrps25	446.236922595072	447.074390388369	472.128271124021	418.828494253897	367.305904599196	345.744084571116	317.051398082701	477.597108480036	403.707551636344	425.614466752401
Mrps26	1289.66317499998	1336.57582822968	1255.67801208999	1394.20836600734	1451.05300827527	1392.18501850307	1326.57967645433	1270.28191234671	1291.41183184511	1213.86464861365
Mrps27	393.342459787467	366.210623311887	431.327062508365	401.848960703064	369.901706045127	303.049294466693	460.125133679587	419.815983824607	416.146719894046	422.567107801906
Mrps28	690.513169015651	697.101440314505	704.445356915206	590.510444601216	442.584146531186	508.988870264501	449.823824716611	526.349932408055	534.884235081206	567.824551108812
Mrps30	1050.19551610737	1096.77293276149	1039.18180310896	823.507377215433	1271.94270850605	1031.37218448333	924.828626898275	956.999877105555	980.432625402549	1060.48091477209
Mrps31	325.060516890376	382.011589292349	334.73644619375	370.719815859869	364.710103153265	331.512487869642	388.015970938756	346.686747932578	336.98837643594	317.941117168261
Mrps33	292.36212170022	376.434777769833	345.561256642802	328.270981982784	305.006669896859	337.372557099661	326.208117160901	333.144296841462	288.362536883103	329.114766653408
Mrps34	129.831863255032	164.515939914223	159.041445828374	184.888254220189	155.748086755843	155.710410969074	185.423561333565	192.302805493852	156.055019960267	188.93625493066
Mrps35	601.073440995518	743.574869668805	625.340972864444	729.176635266357	661.929368712332	678.930877935049	588.319200774397	547.1150240811	437.632555975532	513.987876316742
Mrps36	206.769263702458	210.989369268524	196.51194353663	131.119731309216	140.173278080258	144.827425256182	108.736039053634	132.71602069294	126.653349532971	113.768067485129
