Gene	L11.D8.Tox.KO1.Tim3p_S11	L13.D8.Tox.KO2.Tim3p_S13	L15.D8.Tox.KO3.Tim3p_S15	L17.D8.Tox.KO4.Tim3p_S2	L19.D8.Tox.KO5.Tim3p_S4	L1.D8.Tox.WT1.Tim3p_S1	L3.D8.Tox.WT2.Tim3p_S3	L5.D8.Tox.WT3.Tim3p_S5	L7.D8.Tox.WT4.Tim3p_S7	L9.D8.Tox.WT5.Tim3p_S9
Mak	4.96312315806403	23.8137047367202	18.7696173351296	0	9.81649262153957	0.962380604016556	37.6878628940417	20.7402428573242	80.9698092938877	16.8790929546067
Mak16	595.574778967683	638.043054497641	656.083442305212	549.778700112255	570.992654152885	510.061720128775	504.075166207808	589.211444810347	568.947859971718	612.089212932841
Mal	0	2.46348669690209	3.41265769729629	0	6.54432841435971	0	0	0	0	0
Malat1	15572.6260956189	17837.2860100357	19877.0247579022	11780.9721452626	8389.82902720915	11572.6267632991	11674.7577280018	14121.2771709027	14096.3039993372	11243.2526543948
Malsu1	435.927650716624	429.467847493264	464.121446832295	346.499180743018	307.583435474907	385.914622210639	440.947995860288	447.800698055864	455.590126960275	395.326124463156
Malt1	1461.63977004986	1296.6151648028	1564.70355421035	1637.78612764533	1945.30162116842	1961.33167098574	1564.98850667508	1199.16313247802	1547.06315624188	1439.16476770857
Mamdc2	33.0874877204268	47.6274094734404	17.9164529108055	38.114909881732	17.9969031394892	18.2852314763146	5.65317943410626	3.77095324678622	7.55718220076286	18.6558395814074
Mamdc4	9.92624631612805	16.4232446460139	26.4480971540462	5.77498634571696	4.90824631076979	13.4733284562318	1.88439314470209	11.3128597403587	3.23879237175551	5.3302398804021
Maml1	90.9905912311738	96.0759811791815	146.74428098374	95.8647733389016	121.070075665655	102.974724629772	92.3352640904022	104.643952598318	99.322966067169	81.7303448328322
Maml2	239.057098780084	366.238355606111	372.83285342962	259.874385557263	330.488584925166	482.152682612295	347.670535197535	189.490400651008	252.62580499693	328.69812595813
Maml3	26.4699901763415	35.30997598893	19.6227817594537	45.0448934965923	22.905149450259	4.81190302008278	25.4393074534782	108.414905845104	26.9899364312959	16.8790929546067
Man1a	2111.80890375624	2175.25875336455	2124.37941656694	2087.08006534211	2403.4046101736	3033.42366386019	2677.72265862166	2147.55787404475	2876.04762611889	2587.83146193522
Man1a2	1534.43224303479	1364.77163008376	1382.126367405	1605.44620410932	1632.80993938275	1749.6079381021	1450.04052484825	1350.00126234947	1507.11805032356	1405.40658179935
Man1b1	814.779385115511	782.567607382564	798.561901167332	921.687820776427	1096.17500940525	603.412638718381	785.79194134077	732.507668188223	709.295529414457	723.135877107885
Man1c1	382.987670363941	481.201068128208	424.022718889064	405.404041469331	379.571048032863	308.924173889315	503.132969635457	872.97567663101	873.394342916736	391.772631209554
Man2a1	651.823508092409	599.448429579509	919.71124942135	1055.66750399706	803.316312862655	1307.8752408585	1112.73415194658	1120.9158526072	1194.03478772053	916.801259429161
Man2a2	1340.8704398703	1150.44828745328	1086.07831216454	988.677662386744	1030.73172526165	1326.16047233481	1104.25438279542	975.734152605935	1320.347690219	975.433898113585
Man2b1	7567.93562885463	6995.48105696964	7361.95581749242	7766.20163772017	6830.64278248795	8629.66687621646	9357.89635659056	9730.00211502015	10740.9151021985	6788.06048769208
