Gene	L11.D8.Tox.KO1.Tim3p_S11	L13.D8.Tox.KO2.Tim3p_S13	L15.D8.Tox.KO3.Tim3p_S15	L17.D8.Tox.KO4.Tim3p_S2	L19.D8.Tox.KO5.Tim3p_S4	L1.D8.Tox.WT1.Tim3p_S1	L3.D8.Tox.WT2.Tim3p_S3	L5.D8.Tox.WT3.Tim3p_S5	L7.D8.Tox.WT4.Tim3p_S7	L9.D8.Tox.WT5.Tim3p_S9
Clec1b	4.76505041940657	4.58238180121154	4.61738037067661	4.69964052513237	4.62370791323262	4.22755709637654	4.54458828528138	5.33805244509655	4.94078621260766	4.81754901976576
Clec2d	6.41734876898125	6.10630473552908	6.29309327928433	7.20636634371277	6.55936096048548	6.79467071119272	6.66895946172197	6.54052000369444	6.2702497972313	7.19530120821567
Clec2f	1.53620666188181	1.59235609989502	1.77189700761932	1.74732480527398	1.5491889595079	1.66243304842946	1.57022803468894	1.68815725439751	1.57627067308716	1.70650578711808
Clec2g	3.80140122276107	3.68624798831805	3.86598697439363	3.76031641314533	3.86371937865224	3.71933804348897	3.54465616306141	3.46265909567953	3.39207672148825	3.42303724349512
Clec2i	9.11933626055058	9.10524901406147	9.21923987786927	9.04817252967768	8.94239325945398	9.1727403535659	9.18948343170248	9.09167959240163	9.3004337523298	9.10264992965274
Clec2l	1.13073482887534	1.2914339345664	1.10094721042578	1.21847413309335	1.25641917029251	1.13664373318107	1.10225120380856	1.25854508169543	1.21185688510827	1.10146825937616
Clec3b	1.28826388527919	1.28816014355957	1.55787215488488	1.47529343670601	1.35110008884211	1.38919570479757	1.47472233946773	1.3237748878149	1.32974808848117	1.32130974462647
Clec4a1	8.52109364189492	8.73124690560875	8.77229183700191	7.79487455953035	6.78692911039014	6.69306250990458	8.71234660045272	9.34133327194948	9.07626985247127	8.50184218996708
Clec4a2	8.88291435039537	9.02576995792549	8.86141557011722	8.06896294018087	7.12747479877495	7.16146898745544	8.87530191947021	9.98812265944699	9.54267275977222	8.78340214113076
Clec4a3	9.87326713578908	10.1268512877989	10.1553712875837	9.25755650043643	8.25495580618337	8.20315138875823	10.2501036052222	10.9660990031992	10.7883794410531	10.1812634322503
Clec4a4	3.10671718734291	3.47513768746394	3.21169283359955	2.93571632230743	2.91730248537024	2.98848100450094	3.10731378804313	3.58655958526052	3.45022710533654	3.00891706106808
Clec4b1	5.33578576994788	5.36568296242847	5.49904195087728	4.93757002122918	4.68570886592045	4.34578285510747	5.10791100566847	5.89956487702469	5.78787852026211	5.09154098430083
Clec4b2	3.64267145417127	4.24486494897469	3.44876834106956	3.37057597251101	3.20264553069513	3.15806875258935	3.32979763205557	3.81383441105232	3.42311677994839	3.73040649034401
Clec4d	5.20056837772687	5.45608348685738	5.12898643248725	5.0052362465322	4.68909656072828	4.38644237856532	5.58255751204053	6.16249856484487	5.65566777415722	5.56323032840418
Clec4e	8.54143834978585	8.49815169234915	8.17471467900987	7.82328424625734	7.29306050652689	6.68477484882334	8.34390653406072	8.84159233806765	9.00259922084918	8.21770718992167
Clec4n	9.21941565232503	9.12661499100229	9.380406927882	8.93327623753495	8.07103408011315	7.8934876342108	9.98832164088947	10.7786394079398	10.4107888764874	9.40260019669116
Clec5a	8.1639065303222	8.52906214648212	7.93944797462643	7.56186664906683	6.73109783337606	6.81877697139507	8.24816374544734	8.993614894667	8.90612191478539	7.82784048094308
Clec7a	10.0493421639943	10.2376353795373	10.3247754562639	9.70505778838449	8.63622928820888	8.08739327085036	10.3556109548096	10.9715403886753	10.8611511556916	10.071244327185
Clec9a	4.36044632336862	4.38142937991484	4.97045114690534	4.75714185462119	4.24261587782341	4.21604153132065	4.76787111757226	5.60907153569519	5.29886125872884	4.77108720796865
Clgn	5.34808247892084	4.90353194013986	5.14197908516037	4.74890944806266	5.6871248021834	4.96215688771932	4.76722469778	5.48858762111602	5.11400371421584	5.57966817034266
Clhc1	2.62937325822945	2.8693515576899	2.75512932433565	2.5421179192371	2.61346304393872	2.78246616995314	2.70198398497881	2.6478584412565	2.78354395336344	2.66567327379769
Clic1	13.5870699183463	13.4860548318807	13.6118397346044	13.5027972067108	13.5269587079479	13.6383892688121	13.5112372159872	13.4826877954667	13.4232665213707	13.4977009537119
Clic3	3.49169628334652	3.44481506070736	3.5000723885488	3.61484027540046	3.45331661330548	3.78499548620878	3.59639936402585	3.34463870996375	3.45938352024705	3.65925490026838
Clic4	12.2708323396196	12.2924270305912	12.203283020227	12.3098554690815	12.3588445538821	12.3604106567919	12.4498644436165	12.3159547873103	12.4953238618917	12.547041855644
Clic5	5.8074503978087	5.60555146535324	5.2939269252894	5.55129692543688	5.27390255077179	5.8897239922664	6.48865411445294	6.51360548539825	6.34556738328835	6.04258675825172
Clint1	12.7531602291797	12.7638737326781	12.6252367419984	12.7357820782517	12.7664962550204	12.8078617639933	12.7180376542966	12.40917129956	12.63021353585	12.7621050560099
Clip1	10.9159372841619	10.951488926845	10.8351676025199	11.3136021021884	11.202759853658	11.3039613691733	11.177564475541	11.088545580431	11.3420282336649	10.712121373818
Clip2	4.80918712984111	4.67338289271623	4.64244140001592	4.80751235574094	4.37231186808129	4.458928556405	4.61590269685544	5.00146722814514	4.87681604414593	4.7272537767915
Clip3	1.74353757798498	2.61897971281942	1.78222212060223	2.20922177883458	1.76764593456914	1.74821260996128	1.7475340257589	1.78825887746131	1.83991325983114	1.74569176478848
Clk1	11.8623933366321	11.8559136024745	11.8991316789139	11.5333778331134	11.685312736439	11.775117829253	11.7248656070822	11.6614546834752	11.7057735025581	11.861517739937
Clk2	10.4459818715344	10.3309536984351	10.3945070226145	10.1937598127502	10.3309002584211	10.3838413207757	10.258165058769	10.2541368442082	10.2487836861676	10.3229899079655
Clk3	11.2141455509378	11.0798677488321	11.1382433920214	11.2689962840256	11.3604976595919	11.3852070791773	11.1895156011164	11.0435019191306	11.2413078057759	11.1875576292315
Clk4	10.9231319846128	10.73810046398	10.7848322162478	10.65882777944	10.8546103410192	10.8608492374253	10.7861632543421	10.6283513418878	10.6313954427556	10.7992935031406
Clmn	1.39023356080976	1.44551327276624	1.36203332485916	1.45007483333903	1.44277735726051	1.33269064453023	1.33234403611158	1.59870396752458	1.57038781442894	1.33140631449986
Clmp	3.24443631998508	3.52552201218916	3.49621457990774	3.33898188669064	3.24335492046574	3.17384508852664	3.40693859759636	3.90096225893515	3.77338824307608	3.36610318136404
Cln3	10.3311334520683	10.2157301658116	10.3017053224233	10.4254521865159	10.2300243286312	10.4470956832327	10.2936638481514	10.2868393204927	10.3418341604191	10.0900501540229
Cln5	9.65347201189123	9.81713701196803	9.86408554092981	9.74997385107163	9.82724194839528	9.96796559600428	9.6608535098746	9.68771434245399	9.8469616095379	9.84047553943396
Cln6	7.5436202639336	7.78570660432929	7.72964661929975	7.09409283345416	7.11705276690052	6.92870622800364	7.40322874927923	7.90401883802962	7.50559005818982	7.70187463469487
Cln8	9.1781470353108	9.15722153845505	8.95039791739855	9.07183060358017	8.32792757114095	8.37587943252846	9.673992222715	10.1888157675171	10.0019248250471	9.19828116150583
Clnk	5.27836993636465	5.15784495824387	5.30961973796546	5.54880288148617	5.23054366847513	5.81395562411883	5.73200109448769	5.57220718954955	5.67390722441775	5.02523107882124
Clns1a	10.8368328419126	10.8785405066917	10.8701716872881	10.8499172017574	10.8411293857182	10.6797068672283	10.7230413735427	10.8453453797855	10.6304790570188	10.8751495461148
Clock	8.24443515427751	8.35551728093492	8.41621378365884	8.41328782474623	8.49231203013716	8.53534750538516	8.24572799154592	8.2255213953948	8.56646279458272	8.30900660131614
Clp1	10.19225265413	10.2636282278038	10.3135618369036	10.4189827791408	10.399168397397	10.2045980164757	10.2317359908457	10.3474384852314	10.3175233940785	10.2544195288031
Clpb	9.5268802343641	9.69210323540047	9.44134529588155	9.69082456446773	9.78908498975972	9.7051351443339	9.7136608295059	9.60084750843886	9.66181956832139	9.49574546475345
Clpp	9.52369404362492	9.56201167625527	9.65500588532347	9.31786150200315	9.1546207930974	9.0634250975586	9.21141369853995	9.62611504708365	9.4079720764868	9.56883203710119
Clps	3.5254085203186	2.98831931885038	2.85230485927105	2.58827917354115	2.66578807103602	2.57838692945007	2.57729776227266	2.7872181795236	2.58451123426655	3.20350420576182
Clptm1	11.9073493622858	11.8652275059469	11.7952464282239	11.8614634256297	11.8787724180078	11.8694305989877	11.6861181346359	11.620660182235	11.7878479907223	11.9014122328553
Clptm1l	11.976152165636	12.1311022793746	12.043877363257	12.0502768870164	12.0569856772061	11.995371145344	12.0997020436099	12.0703685849235	12.1806831079279	12.056604585069
Clpx	10.3218366126617	10.3460374153898	10.2665524369616	10.3572530871887	10.336114467959	10.3788635620973	10.4357807795265	10.3076216914534	10.3047793104794	10.3481352302317
Clspn	8.80292056707824	8.42845836944953	8.88161074111917	9.43629717574764	9.25272267554294	9.16547953638853	9.0488242290746	8.94591587017323	8.82932610346706	8.5679237373377
Clstn1	9.21913811503784	9.53954517649531	9.18844339541681	9.37965025034899	9.26513386642526	9.19751916605035	9.10754558711869	9.11477120602821	8.98079527002794	9.21855312655621
Clstn3	3.90738071781945	4.10308281066769	3.81025886380926	4.42142729831461	3.51091870532054	3.460423079069	3.88908046741357	3.76617380447569	4.0541601468177	4.18851445433468
Clta	11.2909262352309	11.2005051195486	11.3710342741779	11.4195468980251	11.3936927729194	11.3903447021349	11.4496850155118	11.7595283995943	11.5131342879313	11.2547221891731
Cltb	8.76145579037598	8.76359228210834	8.74417390021843	8.79696625150694	8.55815999725958	8.67836105327675	8.76427069194006	9.0754786910867	9.02463716127752	8.7394060569944
Cltc	12.8656025388324	12.7939453895487	12.7119731633859	12.9143077510725	13.0042640593513	12.8900116567999	12.7898460960934	12.5116934858069	12.8327070072349	12.8216210954754
Clu	3.18655169129006	2.97108473276919	3.06420671616568	2.93786861881394	2.97298566190932	2.88458532381362	3.48919781148451	3.68233585593508	3.23269330770253	3.44586698512622
Cluap1	7.17185270841396	6.97863249240335	7.09019085548678	7.16412239110787	6.80377356475109	7.13710053928915	6.9188886774893	7.32542154153012	7.0950548156893	7.05955023189677
Cluh	10.3993251371426	10.6450185060145	10.307107419334	10.5010545223825	10.4265450804275	10.2214662807937	10.3543329879018	10.6283606007662	10.4999655390477	10.361752085434
Clybl	8.30078110539659	8.42758312936918	7.97453163777721	8.29377276707524	8.17384559652861	7.78354229186222	8.25023447741009	8.69279375587597	8.19846062027711	8.26431160894038
Cma1	4.40568218518518	3.96670287308609	4.67604324444094	5.06605563829336	4.48230861077638	4.31021847866805	4.7742248059129	4.45975628036027	4.75190282360813	4.68171522123098
Cmah	10.5015334014525	10.5616784003383	10.4320617955859	10.7521952479073	10.8514000341738	11.2275982488949	10.653873565546	10.1553830576458	10.666454906567	10.500137286646
Cmas	11.1564877535134	11.097238046048	11.0735936747195	11.2140518280353	11.2156728511405	11.3153014995073	11.1936308314428	11.1866196516416	11.1538837150732	11.2391418050065
Cmbl	4.2114012778173	3.86501198050368	4.15821126102882	3.81612085529018	3.98030818457004	3.7749429513398	3.90417866667933	4.35289306311043	4.3008616830304	4.21044074917461
Cmc1	9.11150764123263	9.16141182000886	9.24198016859495	8.75919285547344	8.51986004451529	8.81121674238158	8.8059227947197	9.04320137606926	8.71509463484647	9.10717850940364
Cmc2	9.33581894412287	9.15084731032077	9.5170027673795	9.40140146756495	9.4327356901928	9.36839414640818	9.32980408291623	9.47950637888493	9.25474019601397	9.27927053720192
Cmc4	6.89509608174943	6.99881101461517	6.90343629350358	6.83752240643561	6.82445158785047	6.74849108776911	6.78205327778982	6.81006978660467	6.76038343769048	6.99697533818118
Cmip	10.8674508411217	10.8219393512491	10.9457932042492	11.2541219496442	11.18715464889	11.4238025345989	11.3269594646156	11.0232781207603	11.1918987475035	10.9291979999849
Cmklr1	5.61752549287521	5.42203283477847	5.40081230617951	5.51328436479633	5.24165384590613	5.80941239108051	5.94796219146373	6.35219330146407	6.38878317233694	5.39351481342206
Cmpk1	11.6293746550834	11.5161540055018	11.6422904114954	11.5366052695176	11.726020977617	11.5722656460578	11.5988487467576	11.7826690842891	11.7001013540495	11.6135351557194
Cmpk2	11.5281793949191	11.6737492358976	11.6254079447752	11.4511656282985	11.2939852737009	11.4591578281111	11.6956868494124	11.7070200937653	11.7818503747445	11.8747104775533
Cmss1	7.66339260236536	7.66036374246205	7.77829904801487	7.7670012052418	7.05523412535875	7.22401168485978	7.56907521315603	7.86278249314637	7.29921592489163	7.76183715635199
Cmtm3	9.11647471444137	9.08590011600453	9.12652071376094	9.03941550294604	8.91029855639963	8.86227669773383	9.31805036573621	9.83150952470108	9.77836728544372	9.16040531934322
Cmtm4	6.55863418499159	6.10093007026896	6.34398127048021	6.54729228586123	6.8148103923158	6.65238189176535	6.49038825837679	6.07475984047018	6.34365968863024	6.38211416020187
Cmtm6	12.2453984906453	12.1724451823715	12.1709503798054	12.3562571469982	12.3785733392604	12.3643724585214	12.3532763999985	12.2507022431537	12.3819452694024	12.2406991210545
Cmtm7	11.5293194599613	11.5305300876196	11.4986513069173	11.3845318181451	11.4802674771132	11.2575669516569	11.1655024349985	11.4518288093726	11.2430469767459	11.2321613049807
Cmtm8	1.28679571314926	1.44217468301133	1.25819674058613	1.37214303979563	1.36485440619996	1.29265774946422	1.38237175203427	1.32305047201931	1.42882477248386	1.28948694639676
Cmtr1	6.27353593507224	6.20976279573639	6.33211361360014	5.9475917983437	5.90185786999402	5.89058739642045	6.08973292661589	5.75109631754605	6.03813900902024	6.13874573259285
Cmtr2	7.71562745027184	8.13538322163205	7.90699426342382	8.11256387381581	7.89188784062455	8.10524970472972	8.16650986597797	8.16415949694291	8.07663522753126	8.11250883450264
Cmya5	4.45589109941151	4.07726167206461	4.50154110682382	4.48998475139811	4.30466684669912	4.40616343651606	4.11783881805361	4.53538859905092	4.58759285116041	4.05058441973209
Cnbd2	5.40722762317302	5.67976352302151	5.49768754958734	5.38556017262145	5.05300963917558	5.2170117171013	5.41968980650884	5.68410839521365	5.84059728335889	5.57997217282991
Cnbp	13.8722481228639	13.8619515267608	13.8923635123923	13.9582118598768	13.9694979621543	13.8566209914675	13.7788090241598	13.8982989673666	13.7821046836706	13.9035330017943
Cndp2	11.4217857897092	11.5537001972426	11.3756291816088	11.5626566633562	11.4132529228461	11.5404451242596	11.8388800734809	12.2445795698602	12.0217808376942	11.5064765847793
Cnep1r1	9.38853316093624	9.23649999536494	9.65355456523575	9.25205457344412	9.46255736156602	9.12148416657019	9.17871039137505	9.26617747878934	9.18823048093734	9.57842429818345
Cnga1	3.54812035361206	3.94674205905232	3.82386787833868	3.5042737124632	4.18633032912688	3.74538169079341	4.22595436689129	3.50974860073892	3.95541681984527	3.96021605192299
Cnga4	0.102917006701184	-0.115318839271221	-0.115109355095849	-0.113253147495577	-0.0591111388619305	-0.114413409862941	-0.0480501937441585	-0.114536459904406	-0.113697559803865	-0.114881833537976
Cngb1	0.144010045023361	0.251054703328758	0.114954555494454	0.116964538487293	0.119764725626486	0.115707186694691	0.115570343684336	0.239088373358322	0.116482555476061	0.205090048553883
Cnih1	10.1122776694722	10.0574246435191	10.0798162171309	9.73578748276348	9.89736561132537	9.80680272864839	9.67583494377416	9.79547224103116	9.7334189719081	10.0239352893702
Cnih2	7.4487913582072	6.78268257131276	7.75736659338575	6.73700423011779	6.49118975882337	5.84930542928355	5.78712729348304	5.92817907244414	6.24773949018743	6.48423098466609
Cnih4	9.5911501933293	9.63706321859566	9.5941469414349	8.6344356772755	8.49915690683844	8.37623476438742	8.81096732776564	9.32498613913095	9.15601446204839	9.42305881783282
Cnksr1	2.51026005978225	2.40177780761399	2.54068226772567	2.56715571606831	2.4659771175734	2.75823298113357	2.44386907252796	2.66049942759465	2.45885742071451	2.54786918813745
Cnksr3	4.73999058964969	5.11227828917338	4.81794589988088	4.65242801414782	4.47083715746118	4.20823562196927	4.34735625478059	5.44996863504528	4.93212722758314	4.74348117373603
Cnn2	13.6584489514662	13.5275251091977	13.6335074113461	13.9476725202176	14.1040001516237	14.2790847747311	13.9032380209775	13.3850097640793	13.7043730366795	13.6860265514805
Cnn3	7.95619411191615	7.93729313535956	8.15128740577233	7.34919285818669	7.29356021810962	6.64808797184372	8.31684526124855	8.86215232562346	8.74538064627267	8.32073788452302
Cnnm1	2.14877288735986	2.51675358875675	2.37093347254871	2.33924622721355	2.31440202292823	2.25125812362016	2.24908073378874	2.24913943233636	2.29664050001185	2.42756675622987
Cnnm2	5.97070120825486	6.02981890339085	6.0554139415807	6.59365193410781	6.2605291542214	6.23032001390805	6.57562099628691	6.59663984956158	6.56465197110762	6.60171869416058
Cnnm3	8.97768631850638	9.03088856449312	8.85578378922391	8.97819324348401	8.94222223032338	9.0152247209404	9.0224192142611	8.792719873059	9.18110776348319	8.77481679149992
Cnnm4	6.90582954949585	6.9417508629275	7.1653925981941	6.8084095070078	7.22957346827473	7.18446150416735	7.29821506919553	7.2599319078293	7.27652741627962	7.14381980188832
Cnot1	11.6198812224937	11.560060825324	11.1708855767253	11.6540463257452	11.8167382520387	11.7841696661947	11.4813887264748	11.1456938118132	11.6271067064076	11.5064981710241
Cnot10	10.5687865524217	10.6709353377145	10.501468662287	10.8075764445224	10.884999481543	10.9154815621426	10.7492671390567	10.6142242534715	10.5337702152381	10.5628317736154
Cnot11	9.82607642837995	9.82903245372384	10.0241649953728	10.0632673103906	10.2162507211262	10.0622208855017	9.96641038387885	9.73027673027493	9.8068413151684	9.99310806849633
Cnot2	10.99745616468	11.0929474478943	10.9630002603905	11.1322167425204	11.1406716614644	11.1147600180272	10.8996130768849	10.6792887678886	10.9621699350244	10.8587935906728
Cnot3	10.4103469058114	10.2720130992025	10.246526056355	9.92849850102673	10.1381748735007	10.3935746597532	10.1855199725438	10.0170807790723	10.3215986203202	10.335399220822
Cnot4	9.71142369328982	9.83978277852656	9.6353425727152	9.53326590993323	9.75319441223441	9.74882963148923	9.63590863571923	9.56099696006151	9.75120695330506	9.72594633635518
Cnot6	11.2140514528596	11.2871486373746	11.1105203041369	11.2617791772306	11.4782401237388	11.4403760010663	11.1340785767427	10.9354755611166	11.1627356012203	11.2357782694207
Cnot6l	10.8020914928249	10.6872056446655	10.8526190294744	10.8967168914453	10.9575321245894	11.1708115851914	10.6605909754595	10.2882014550486	10.6464109004395	10.7327660752664
Cnot7	10.4446640149706	10.510000602387	10.4930774008307	10.3796779946169	10.6041067867529	10.4836521205178	10.3886478413867	10.1760812255134	10.2941950330077	10.5411856738102
Cnot8	10.8138062499102	10.8057119885298	10.7770293259181	10.850334264043	10.8711369513882	10.7750872623753	10.856749479961	10.9546342187494	10.9877393879019	10.8781872528268
Cnot9	11.245759328477	11.1317652629261	11.2114884119418	11.276644793266	11.3685331401021	11.0628545883449	11.2215177390534	11.1791436309304	11.1164609798895	11.3060144309135
Cnp	12.2027381479318	12.3225891484139	12.221787906205	12.3253575597515	12.3503211173804	12.7703471404524	12.5146243600984	12.1621178894489	12.3688680902615	12.432458112956
Cnppd1	11.55368918242	11.5213289193906	11.5775631269319	11.322305008158	11.1915006426831	11.4644479367686	11.3756867716484	11.3907601104251	11.4112913015424	11.5030661122444
Cnpy2	10.1140383347781	10.2397190295352	10.2013040539938	9.96580652501801	9.81486096853728	9.87968281655283	10.0675064988407	10.351799728238	10.2166058473987	10.1929054313959
Cnpy3	9.71830295838165	9.87577738853223	9.79717245729595	9.70971250944709	9.41216453006298	9.42612350247156	9.90523958854937	10.4517127964792	10.3398430670868	9.73233404625139
Cnpy4	8.62867330537333	8.40490083989168	8.62996488174118	8.72829236456375	8.77421140160036	8.62086154058269	8.72144872853675	8.49667889716009	8.46905880134145	8.67396826301697
Cnr2	8.19871430781153	8.36709519718271	8.04192054249339	7.78227773530291	7.2630709304456	6.42152916021643	8.20100175607479	9.03794431501568	8.88410157342406	8.29591261531902
Cnrip1	4.89279072095266	5.64464563183031	4.97044734548003	5.03199443140922	5.18530668296256	5.00342355566843	4.8350527442602	5.11361009004646	4.79506930810009	4.64727489901577
Cnst	9.07996565363831	8.78882142794024	8.96018167813888	9.42464322190544	9.32355520192847	9.47233996522137	9.16862045240058	8.74227819156487	9.1468846798015	8.83198953060113
Cntd1	2.98316255191294	3.21345505290846	3.04052109377861	2.93303329650215	2.92633311407209	3.21651863693452	3.11277099010239	3.11290458745762	3.25103174567932	3.39355152888148
Cntln	5.3074070569627	5.2498990519932	5.63841159811551	5.11024321437888	4.87846594435498	5.02129109376739	5.42520041642307	6.01243625858572	5.55118532722694	5.50920703685914
Cntnap1	1.07456483069153	1.10289698548864	1.16128702721563	1.04914531816078	1.10493692737952	1.20336539689799	1.28163334708885	1.04639705185067	1.04819352319352	1.13705542573131
Cntrl	11.7301397191399	11.6270072081713	11.6780609898087	12.2035421011832	12.1568748217063	12.3435861123412	11.9664702755614	11.5934150951891	11.8497065415506	11.5514600267887
Cntrob	8.04206477577115	7.92902965995073	8.05702039890767	8.38184984075247	8.5427923987337	8.47284049972007	8.57056256065066	8.03580211168425	8.53461642942729	8.44878013454157
Coa3	10.2436354993165	10.0504271403968	10.1875836428203	9.74747804417749	9.80244810074511	9.82368100712676	10.0768585758412	10.1539372453523	9.96103888911634	10.2551865797806
Coa4	7.60894673159631	7.43700371587818	7.43586556955552	7.04564464974847	7.36767400465972	7.59181461039223	7.35533156352371	7.79624007788706	7.6981185963456	7.55038078761574
Coa5	11.4464285834328	11.5501642296071	11.4745748315755	11.3013140052048	11.3614420862941	11.3439846956387	11.401150801601	11.3891501350157	11.451630217062	11.5066424625177
Coa6	8.3400358664327	8.31251043373451	8.46664545817803	8.17586099458945	8.09276765485512	8.15808451372415	8.31506082637336	8.26933287094327	8.09715614634318	8.25828926366321
Coa7	8.35502846066352	8.35061818940559	8.45615984843865	8.26406266115181	8.24614341387717	8.24521254899009	8.24972863642309	8.66806639513899	8.40360098828756	8.36551996746895
Coasy	9.31976218717101	9.58765287903601	9.49666691247427	9.50752662968431	9.39164379802084	9.39129795255615	9.44314165671139	9.68628207134491	9.50988063414875	9.52084897727773
Cobll1	9.35449807208284	9.06593278748005	9.39403411398261	9.47402116382604	9.82970910899096	9.82699162074807	9.40265893461996	8.70607116799372	9.03205580646793	9.47261264507513
Coch	5.11299213107227	4.79725572019441	4.88354728817556	4.63092015294128	5.00114353208425	5.1475376786518	5.39361392451561	5.00017515096075	5.51855380967482	4.75847305641997
Cog1	10.1216169343858	10.0019391489206	10.0076615012607	10.3087288347308	10.2236790780475	10.2860722586727	10.3286625208395	9.7824758300237	10.22635704575	10.0375095130007
Cog2	10.6858600572269	10.6956916939593	10.6317375920636	10.8521525321706	10.9177416059946	10.8696393412634	10.9044113797354	10.6753317401843	10.7847244117666	10.6594048546685
Cog3	10.2176489844783	10.1346768450193	9.8722467240774	10.0796792027038	10.3477144009995	10.1524264556796	10.0955308801406	9.65190247505101	9.96772384137754	9.92122428345619
Cog4	10.2514092931447	10.3969255983005	10.2449166898043	10.3098833969816	10.6252285972556	10.4315143894186	10.5392155725535	10.3514706345102	10.5450528535585	10.2350423614466
Cog5	9.56436518067174	9.36068343961039	9.172804674488	9.50424381743604	9.73292513716042	9.58361644070244	9.61446971351373	9.23651835141025	9.45261648455129	9.3494406452024
Cog6	9.82498124585143	9.9436313136398	9.95735019799737	9.97218100391587	10.2375901006458	10.1717485562706	10.0282801725544	9.91167308046195	10.0001407634097	9.97265533954795
Cog7	8.87405742582049	9.10146895587656	8.4983477962204	8.88835050553688	8.79551278741849	8.52742067806482	8.9707498896331	9.1188151266439	8.98296988653545	8.94522602147629
Cog8	10.2056575171964	10.2878711610072	10.237516595842	10.4981190148042	10.5403012395875	10.6203735783459	10.4924981334604	10.4943312189592	10.5613927740775	10.2626403654753
Coil	8.31287684751942	8.14001452616296	7.83165574887765	8.07843278710164	8.24507640308128	8.41945408440687	8.12943531569166	8.18728319308331	8.17177991390509	8.21186657605964
Col10a1	2.06050200724511	1.93915909359143	1.99477973633805	1.97906259711703	1.89446570651106	1.98528448395048	1.95430754082569	1.86442263108673	1.90532318408661	2.00072360729551
Col11a2	5.03001073740198	4.87084659454912	4.85480820405895	4.67917131943479	4.75437841053081	4.8159395428134	5.26900041174792	5.77221258033241	5.38172295549646	5.21992100944852
Col12a1	-0.0800092615424207	0.207017139074467	-0.111496027379785	-0.109485855691397	-0.106714055968183	-0.11074129140001	-0.110878335294378	-0.110874642862381	-0.109966304159648	-0.11124914437463
Col14a1	3.06605307511413	2.98547699715692	3.09810416536295	2.89531865857665	3.19601808687461	2.9147216179183	3.4912434017548	3.4914931948509	3.18390729677187	2.96862108051797
Col17a1	-0.0249626351986983	-0.0250144279315604	-0.0247408491183559	-0.0223328552479883	-0.0190415185176557	-0.0238346399140322	-0.0239989987532522	0.371481660922308	-0.0229067570663136	-0.0244441365617126
Col18a1	7.22482339244263	7.1947218979278	6.67875990206726	6.07599192306056	6.44179209562086	5.3084783724363	6.5409763266039	7.28261930997791	6.73076257842312	7.16927089810298
Col1a1	1.95276468281181	2.25808933942542	1.89661362602437	1.84037451206068	2.00204721237975	1.87133717723242	1.93688006192981	1.83493432344029	2.27637189465173	1.86716874166467
Col1a2	2.16724843440197	2.46998894786705	2.1993880935074	2.14640348569249	2.15898455400144	2.14068756147615	2.45939681865903	2.4595405505244	2.35155806362562	2.51299509971284
Col20a1	2.66792605359446	2.5538041715492	2.5106041942704	2.46211619992944	2.36325130493699	2.37704098033926	2.70294298798358	2.40813793421681	2.66463169571684	2.59380968107443
Col23a1	3.84871532493358	3.79953795687292	3.61852111313882	3.86789094854153	3.86187587578061	4.28046501464087	4.02602703395958	4.08834129718635	4.16670392056214	4.49578370616543
Col27a1	0.293762439948718	0.40153298818432	0.351400946402032	0.369250233805953	0.299129173135419	0.294765603288485	0.294618878249259	0.386430129697944	0.295597508307353	0.381782524951362
Col28a1	1.80742701617539	1.64155289503608	1.53463955303615	1.47820337945879	1.63381242053245	1.47460830676511	1.47421574503348	1.50850217596798	1.47682777498688	1.75593672927522
Col2a1	0.697148441188657	0.728379445545266	0.697468671266986	0.741941558081828	0.705765329186038	0.768543523578989	1.07228912018578	0.698547611003402	0.700124257426128	0.794420568985269
Col4a1	2.20065496272228	2.58379975255946	2.1716572417494	2.18987467324075	2.16212655256861	2.14274272615493	2.36370117256383	2.58701373076104	2.532178561567	2.20630994910171
Col4a2	2.53351469521262	2.31512844746219	2.28504433729225	2.29561478523023	2.54659759255139	2.6183313612837	2.35666884069733	2.58786307645937	2.43875336279409	2.79158053100583
Col4a3	2.05758981172834	2.41256321851409	2.46476240773012	2.25185044461527	2.22584153774194	2.06165353255401	2.30415512978893	2.22059225286727	2.06500143517965	2.12367427534394
Col4a3bp	8.86294195487822	8.76412345066193	8.83081274868799	8.96771466988415	9.13438127902744	9.07542597463659	8.76982539848633	8.8668941455955	8.97174857283212	8.77030383287993
Col4a4	1.20103961361596	1.20094188646048	1.3464300524917	1.31941620060279	1.21235256769592	1.27020020437347	1.33011718298041	1.51652730291582	1.24231463413296	1.23404616071438
Col5a1	6.39608058537766	6.53172302799007	6.43437198898301	6.43751312749051	5.88870875196294	5.38399438513306	6.37134286716726	6.78232707566033	6.23438289086547	6.69831743849846
Col5a3	4.77115927750306	4.36245568581207	4.41742179419097	5.09092368249025	4.37882703176046	4.8981563269114	4.59315617016172	4.11506864410567	4.53919503235742	4.39302182397765
Col6a2	2.65401015715366	2.68146501250704	2.68734935576721	2.66545951408286	3.19618255604025	2.97509263806937	2.63961800001976	2.63968718800486	2.98830227599372	2.56715878363553
Col7a1	2.5143785055605	2.64667697495028	2.70251358811779	2.4968800061064	2.88403428813433	2.97191177066923	2.96495584683876	2.55282720335265	2.49440936992787	2.68512783724446
