Gene	L21.Seq29.FA.11.WT.I	L22.Seq29.FA.11.KO.I	L23.Seq29.FA.12.WT.I	L24.Seq29.FA.12.KO.I	L25.Seq29.FA.13.WT.I	L26.Seq29.FA.13.KO.I	L27.Seq29.FA.14.WT.I	L28.Seq29.FA.14.KO.I	L29.Seq29.FA.15.WT.I	L30.Seq29.FA.15.KO.I
Gimap5	11.7111739320816	11.7447084945764	11.6115972139604	11.7912363518029	11.7430935314133	11.7883715932511	11.7889411707249	11.6402995327063	11.6895842720029	11.9748688539502
Gimap6	14.3090034329378	14.2248776104407	14.2695877827661	14.1621458242285	14.2765465222682	14.2054136976481	14.2700166658699	14.2326201105708	14.4265053818569	14.4337302858906
Gimap7	13.1812022164871	13.0735761453626	13.2870780154743	13.0492992421552	13.0867130777444	13.0318756988729	13.2185568839751	13.0988987743393	13.1960215354418	13.0018901199437
Gimap8	11.4838642822615	11.4918983468593	11.541318658747	11.3677987835483	11.3652515473431	11.4259995550019	11.4167529848225	11.4847636732009	11.6343232838314	11.3002359637485
Gimap9	11.6410453331519	11.828288560392	11.7713256527996	11.8322132651609	11.6608418307462	11.8052095381673	11.798625951364	11.8257105701402	11.9826744851281	11.9487860096956
Gin1	8.60962246764624	8.65992144287138	8.80786939362458	8.90879583005031	8.76740627823369	8.89706133880918	8.6145014055925	8.7466435633367	8.86476728373159	9.05081864523573
Ginm1	9.841144672011	9.935114741542	9.90827251162684	9.87330999798778	9.97091417407866	9.99207442340844	9.9341096580078	9.88106514570815	10.0863952268625	10.0500280872375
Gins1	7.49428273666452	7.60326972574021	7.36586659319524	7.52003721162963	7.38433059140284	7.62140177079461	7.6107216902914	7.57487761605117	7.52718460407872	7.56824647869786
Gins2	8.34741118676985	8.3916174154937	8.12837391364581	8.1562872750573	8.1865651200304	8.31470035660532	8.14727500723399	8.20655835804148	7.84916915724307	8.27599119167892
Gins3	8.73851713296944	8.8613182687194	8.7691181387397	8.82066991514554	8.46633336489748	8.75781531722105	8.77921774098561	8.78033914535131	8.49645673584655	8.69127616440724
Gins4	10.1171044968735	10.2282884393266	10.2250219834787	10.2634863470466	10.1189547525594	10.1643956913303	10.1273959745365	10.1788262018661	10.0443731738882	10.2261746776841
Gipc1	9.81675603277371	9.77888402866594	9.43958373565033	9.83459976800678	9.73456467014821	9.82512433154041	9.7753571610889	9.67420964980088	9.30674150649742	9.75500679140026
Gipc2	4.48315716419789	4.43645713130997	4.62210784863041	4.54920029441365	4.55184002523577	4.45096180478147	4.59186853599079	4.51465260793175	4.4948923352012	4.52395832353987
Gipc3	2.51184384594869	2.47486769089657	2.5141333143958	2.51605381353083	2.49729520162429	2.48238867546752	2.52582700117824	2.4649836891436	2.50525772064328	2.49894494913993
Git1	10.0165041539246	9.72066498155623	9.62970023797869	9.79454052004455	9.95527952335914	9.8300893303207	9.82422287910126	9.90675507059059	9.84150906791642	9.70369680598475
Git2	11.3230376213631	11.3280881066389	11.3149367656973	11.1917085119099	11.2528225302806	11.1963782100765	11.144739782134	11.301887489694	11.3073196256458	11.1177511537625
Gja1	1.48960075751222	1.47575466196386	1.47544463922957	1.47558383499511	1.47579577659057	1.47577243122233	1.67321268255249	1.47503124980817	1.47663877789657	1.47475662372126
Gja5	2.94869850124778	2.92855742961361	2.9645158930056	2.96727918066467	2.92174979447656	2.92876145214971	2.91989039968778	2.92024444711578	2.90418888478585	2.96716172486988
Gja6	0.456311514371566	0.456515116835125	0.456382389457864	0.456441946282189	0.471492412847888	0.493265069434538	0.456192736672823	0.456205859937966	0.456895216397268	0.501953604192012
Gjb2	2.87265964160189	2.95352446628307	2.84629547825682	2.92987674799385	2.86964270571016	2.87683846440221	2.94697103478125	2.91302797687583	2.86677008497681	2.90793669260594
Gk	7.68345201951979	7.88551133048587	7.98725911483364	7.74269844436894	7.87868601572962	7.76077893319189	7.55836724395786	7.77616534114278	7.83877137897582	7.70211457447542
Gk5	4.45758187682181	4.41054882784131	4.25795350175418	4.47223481374967	4.48846798025701	4.39109195941076	4.43875468427604	4.37317422868159	4.28410042292599	4.45702743543302
Gkap1	3.58702262004962	3.56540306646632	3.61628351814146	3.58857305008666	3.60739357216105	3.57272322698583	3.53241455850962	3.52060362381197	3.5325678733059	3.5399290713876
Gla	7.67047964903011	7.57983738102037	7.84046358975886	7.55767153110783	7.60298655618664	7.77276767947167	7.56061627178849	7.64103122491618	7.56832962313105	7.78717760827542
Glb1	10.042483078075	10.0177410281676	9.79427301755047	9.78255092276945	9.81082298150765	9.87437446827574	9.91586878240773	9.86970772443072	9.82345525359869	9.96652570959297
Glb1l	7.89175380599891	7.80542507941054	7.9589746371238	7.82772761244859	7.66364926435503	8.07343693081928	7.98031322457215	7.62568867578267	7.78357278343201	7.82794603448491
Glcci1	4.70777113085669	4.69271509630394	4.80717338688226	4.71932825848601	4.74030943268039	4.70667879526171	4.78261008595369	4.79953670418952	4.75873522294803	4.74932945412485
Glce	7.92762077417062	7.90255841001255	8.00802232374051	7.88589474250728	7.90928673248222	7.99059514926706	8.03094657838657	7.75956955159375	8.12921395418212	8.0518719142249
Gldc	9.33089653056663	9.52030931134923	9.45258329822101	9.70942528723919	9.56091411292279	9.77295023085414	9.38858391527203	9.62224681203685	9.49454401925877	9.85254241705638
Gle1	10.7862464495739	10.7836052717426	10.896765635719	10.9241502712953	10.7919455950377	10.8936878772268	10.7191985125467	10.8257159727533	10.7411776490237	10.6952049763596
Glg1	12.1613326434615	12.1381423201086	12.1141657805017	11.9416202613149	11.9861082957722	11.918397942838	11.9086765824056	11.9806182076978	12.0658464083286	11.7572836151282
Gli1	2.88417852589327	2.81091303877614	2.81566762354218	2.81683953372326	2.84773438563082	2.88911999373075	2.80570724545428	2.8368205326006	2.83434255971214	2.83854840778172
Glipr1	10.4922315536854	10.6792360737674	10.718091576595	10.7588507592517	10.5176136248437	10.6420236843182	10.6865359041276	10.7780495106846	10.7291533978033	10.7967843150413
Glipr2	13.5814908195158	13.4782499213552	13.7245904628935	13.5737334599552	13.5708594287622	13.5278391870315	13.6645590662213	13.5420933368894	13.5730169429648	13.4998609299562
Glis1	2.26595496632604	2.30364947852986	2.28020387946163	2.33632415802742	2.32566283406333	2.28915608490221	2.31487324220544	2.29079087782251	2.28579345703093	2.31718238409039
Glis2	3.33858340152273	3.34400793819925	3.36157813592917	3.59565209584994	3.37457482108365	3.33656011101783	3.3092481588741	3.39831059339519	3.38043800658485	3.35653137089354
Glis3	2.28001409506467	2.21497341324788	2.26282525373031	2.22923098393725	2.26708894006407	2.21500002976074	2.22020497308744	2.29370427764581	2.28569800209646	2.21348202260956
Glmn	9.20983848200858	9.23405134550986	9.31922543601019	9.08333245000596	9.2487374776884	9.04866715505996	9.31681503269695	9.13520092037934	9.37620097431239	9.25294936089933
Glmp	11.9520950990463	11.9110350243302	11.8057128568414	11.8444704769544	11.9186072748902	11.863655859649	11.8778656613345	11.8339688658227	11.7176715377807	11.9003442796216
Glo1	9.32758382860607	9.28000925328795	9.4585849518145	9.36827450162833	9.36925174822409	9.36141230230591	9.51129741956407	9.32962897583075	9.38996520067714	9.38817459955711
Glod4	10.4483946612588	10.5411697984109	10.5413175653566	10.2777096476442	10.2507202729154	10.3544890861588	10.485629967226	10.4450576585345	10.5032941852719	10.3544976108352
Glp1r	4.60312932695306	4.48477832747068	4.52554899409752	4.42525676044862	4.56488146540559	4.44329472272445	4.57220728337376	4.52577486422093	4.52647159220184	4.54930567579197
Glrp1	2.07255875853861	2.08416514959694	2.04622373937414	2.07533061931985	2.0395913488308	2.06224163782449	2.15809883543716	2.03856836957172	2.04072315648416	2.07360923868097
Glrx	11.4061296782135	11.3996074329086	11.6270767904822	11.5370737499363	11.4440468566157	11.5396169304739	11.4951779194623	11.5375225815323	11.5825827386107	11.5667302340885
Glrx2	9.44282696717933	9.46040590465366	9.4487025704498	9.68903045779057	9.60988471063632	9.4959551758235	9.48201519942013	9.50789967796494	9.65051262435269	9.6916491468628
Glrx3	10.2434026249442	10.2456039649949	10.2249611166775	10.321016725197	10.3260519766838	10.3032404486031	10.4458308985355	10.3342592833629	10.349937829215	10.4267367857376
Glrx5	10.1366829679885	10.0247363761953	9.98026013365823	10.2180300420756	10.2162611021666	10.22283768515	10.1754263523812	10.0934841358562	10.0157051050763	10.2530358141459
Gls	11.7893436540073	11.9189928794385	12.1011951421229	11.8445722052318	11.8341836778898	11.8651064082391	11.8882352078195	11.9310370496638	12.2314889356057	11.862939160204
Gls2	1.56972885451217	1.58929729728402	1.52369764555164	1.53105837943495	1.54653691318444	1.53899912322041	1.54208922929645	1.5546586273404	1.52479018311627	1.52307163787635
Glt28d2	0.899079490913477	0.929476949909273	0.899180554137041	0.899265449347924	0.899394821389474	0.899380564598286	0.898910037664497	0.94316972243386	0.961424830524976	0.898761773391041
Glt8d1	7.72675953339478	7.74203450220457	7.75233891036562	7.83861429703327	7.71756940935925	7.72641429769236	7.65631421439284	7.78273468384863	7.67300957928173	7.7041168241981
Glt8d2	1.13005708486485	1.16828207315658	1.13069475697498	1.1799892579184	1.1169211702346	1.12446246509577	1.11637123392467	1.12277248224	1.1175068609604	1.11620312969927
Gltp	12.3546624147265	12.4079757084698	12.3031297154246	12.3941536101769	12.3354332524165	12.3392705483014	12.488826165683	12.3851242100653	12.1477746345361	12.4271189422203
Glud1	12.2207223158007	12.2072704280992	12.2811558150115	12.2390387428213	12.2612894336558	12.2925980643886	12.2309591100117	12.2091098565803	12.393910793753	12.351706242419
Glud-ps	0.790784350064773	0.791798233726238	0.784128282974212	0.798604545033326	0.784319813687514	0.784307066619587	0.808833872948393	0.821332640787524	0.811246156616379	0.789674587644583
Glul	8.40276824805879	8.43176684333472	8.32192136878067	8.4434335311359	8.29707229601685	8.30283802917685	8.42874510276199	8.30148310625504	8.33329142562309	8.4523883241844
Glyctk	5.96192189193877	5.77929243785757	6.0863313121071	6.01292114657999	5.97175157634502	6.06978416872818	5.92404676713504	5.99218279638369	6.2410730377168	6.05271864454564
Glyr1	12.255129528375	12.22764062767	12.145568508513	12.0416814979952	12.1374010311558	12.1375833833508	12.1227481620386	12.1574929323186	12.1201924932411	11.9166840634979
Gm10012	0.196725384857342	0.196897200158012	0.196785197989915	0.204049826049013	0.204462514476781	0.219252024591998	0.209161320079764	0.196636214082249	0.206108883783815	0.219915558281839
Gm10030	1.48457604267591	1.47111061673156	1.60551989905653	1.47843035550385	1.50204207860853	1.47112734576145	1.47040132568438	1.47701251540914	1.47194396181129	1.48239993747006
Gm10031	1.36206517389896	1.33568801619291	1.34944420953325	1.33555051464787	1.35829478454302	1.35074143850838	1.36011306063049	1.36032890642095	1.3716138249639	1.35258494678578
Gm10033	7.34254201988868	7.51609215298617	7.62203259297444	7.62069788748819	7.44881915817195	7.59661591803974	7.64107004387659	7.62853873307834	7.62881441370779	7.86540368031557
Gm10036	1.79667813102078	1.80158104880561	1.76386330639553	1.78576073023488	1.75717651352458	1.77973797869527	1.76267326802087	1.77544087977555	1.81068265868753	1.77970397517028
Gm10037	2.77303271009521	2.69466021123038	2.83337484745412	2.77234591509304	2.7327365689305	2.76162754548936	2.69303881573382	2.73763830938311	2.69656484547754	2.72241941608591
Gm10039	6.18132100922446	6.11716921985245	6.02936738474473	6.10771080860251	6.16635056984011	6.16423914727593	6.14002390931462	6.16813117955982	6.06057140370205	6.18464109447842
Gm10044	5.34475200761576	5.27848298886581	5.23892753134951	5.24556841869581	5.36308046331041	5.26704304987182	5.3351470731716	5.4111240363013	5.32354307600433	5.29440748848257
Gm10051	2.69803251210983	2.65365389896456	2.68018258809279	2.71590218910747	2.71946679293008	2.69782233993549	2.70011107208238	2.66996120270797	2.68314622914377	2.69068051791874
Gm10053	1.6932085552275	1.70994026967388	1.72127683135995	1.70162179716745	1.69536656891889	1.68777548002082	1.69204812195792	1.69846497994206	1.71634152893926	1.7142520499519
Gm10054	1.91204598600229	1.93555528750568	1.92639822960598	1.92721649811075	1.94319390844993	1.93568672132276	1.92378865271713	1.94254461095456	1.93342663598167	1.94539714821111
Gm10060	5.46571916406165	5.46657081712037	5.40218368367735	5.49812998171216	5.44633728599063	5.42145884014397	5.4406409123528	5.4082660889672	5.32636493515065	5.48511248368564
Gm10069	1.26694439053762	1.25480854308435	1.2540904672616	1.26153024145151	1.25490386740905	1.26226000466004	1.28367769540678	1.25313491039921	1.25686332251511	1.29250741780182
Gm10073	5.13947620415374	5.12765896170446	5.18884315076202	5.31410212670834	5.21939705614303	5.23028547641545	5.19723209636871	5.18853433663104	5.34383411431546	5.2898164753724
Gm10076	8.43956237734368	8.61220519605552	8.36945476256247	8.7451078517101	8.64889807233094	8.60984803275903	8.39392589738437	8.36039041686778	8.28155976967652	8.53115605121139
Gm10080	3.29830796343013	3.29906805106396	3.26720962880229	3.31692369869707	3.3418147666594	3.32751775506369	3.28765809226094	3.28200182319964	3.3289893745166	3.33384842097865
Gm10086	2.97218198009358	2.99085472550122	3.03335065634953	2.98886847915268	2.98402733892874	3.04034046695009	3.00619144725936	3.02449949264768	2.99258631821157	2.98497132560504
Gm10093	4.85740529699953	4.90388094180252	4.87096559506775	4.90114627115154	4.85600365440554	4.85503234228596	4.83897626599267	4.85122065083416	4.83017315307509	4.93404255378854
Gm10095	4.04908854058098	4.04660480256343	4.06592237987502	4.13289215271666	4.08879235118255	4.0813893038682	4.08824961704653	4.07227419783451	4.06527524856751	4.11099420713092
Gm10097	0.941750183540997	0.965083081592826	0.942116119827327	0.942423498209928	0.942891888705816	0.950358653103638	0.966084522996634	0.941204382887087	0.96243629129394	0.934635096548438
Gm10101	6.32556884641949	6.2023586546073	6.38755293593964	6.41107354423938	6.33120422778708	6.31881698196527	6.51838221099437	6.4979009545834	6.50280937926236	6.28083185002109
Gm10110	0.930280154855637	0.931316294459149	0.937570892613661	0.959180322711834	0.931405945419565	0.923850891465135	0.942106779159946	0.94846269340405	0.933248610144894	0.935005516291915
Gm10120	1.6706533203455	1.68005403127373	1.66434970739721	1.69321278591203	1.68028895410733	1.68015555960869	1.67574809435607	1.69455217630102	1.69380871284454	1.66848053750405
Gm10123	5.21230432276496	5.0982240566642	5.11012136096623	5.06532410637123	5.15947646218503	5.05557262022674	5.05797717948739	5.08069151694614	5.02639100998325	4.98750026676577
Gm10125	0.625857904172022	0.648630922529231	0.640043796627947	0.647738129358791	0.633757134393922	0.626103897002378	0.644691668686494	0.625734784060382	0.653257443815585	0.625598401388412
Gm10130	4.40235794814946	4.44770362600786	4.46515509606444	4.44305185383253	4.45582305476563	4.59035897929617	4.50157498369745	4.46909357466985	4.578711997942	4.61237014065333
Gm10131	5.92922453832285	5.96039444317709	5.92094669815591	6.01983270906347	6.08308513057424	6.01019090441554	5.95929030627673	5.96660784643597	6.09724279773832	6.10595730445678
Gm10132	2.73352008470068	2.69044878873074	2.66594247186887	2.68118851313455	2.65457775565458	2.65442222432294	2.66164751243425	2.64948676608001	2.67748203224303	2.69325861636009
Gm10136	3.82464599621703	3.86241597303478	3.83478904864824	3.85778731098271	3.87028150317177	3.86289677003491	3.79451943233579	3.87128167753737	3.84620932806042	3.82972999311468
Gm10138	4.33060400000974	4.31694597749942	4.28318660451245	4.39630668266177	4.39826906401998	4.42867680729433	4.42087710602933	4.34641569270611	4.3046831522681	4.44226573578536
Gm10143	4.19586659972259	4.27971099255728	4.3314524426926	4.25495736572905	4.28093217021073	4.36959323883461	4.3651058306797	4.28094814148228	4.2579252032076	4.27128532925301
Gm10145	0.949533083796376	0.95131581097963	0.943212635664396	0.957775097506405	0.936427662115993	0.958771956322022	0.973032345956887	0.935966402961569	0.945831147228379	0.947580699336936
Gm10146	0.785484151804421	0.785742658053125	0.819986181370881	0.800018558087287	0.808221913269981	0.808099900547923	0.791624969848354	0.78534997946308	0.786225075510587	0.808583748685061
Gm10157	0.580433047259285	0.58065604028843	0.580510675181138	0.594905593810612	0.588204914137034	0.602951646231381	0.586576839455478	0.592915363990837	0.589938757546869	0.614917238622602
Gm10167	1.25462213478783	1.25574214083544	1.25501217367833	1.25533979402739	1.25583902349596	1.29271378850737	1.26026906468074	1.26669234965097	1.284192430104	1.27102980719055
Gm10175	1.90972454412623	1.8879787751206	1.8573885863378	1.8504580658892	1.87347879578906	1.85829592576326	1.84977575798903	1.88152192748434	1.92970473546647	1.86735878817074
Gm10177	4.24504157832434	4.28995959384412	4.2882647870327	4.43409193281712	4.3118497757217	4.3246913428837	4.27581654564276	4.28853669367157	4.42019301290882	4.34914531729212
Gm10184	1.84648532266195	1.84850675690866	1.86763407856833	1.86885500739201	1.84868159005599	1.83365535397465	1.84530459640824	1.87616610825417	1.85227282647715	1.90066341727202
Gm10209	5.11984665373229	5.09834703644078	5.2002243194758	5.14328108299502	5.14965164692431	5.26595947523426	4.98655064582135	4.94463259493967	5.05868388349736	5.17430925663823
Gm10221	0.487299551930473	0.4956350499033	0.494529781979615	0.495025824209026	0.480832428209936	0.488292147997801	0.486741134587116	0.493058566000151	0.481200589579449	0.503620810681528
Gm10224	2.13355273470245	2.11585988418439	2.12824392057993	2.14327705579131	2.11604546953091	2.13802296999946	2.14920652773331	2.11259832545319	2.13728057044436	2.14026586091085
Gm10226	5.76651480942611	5.82270277497643	5.95812057951095	5.76056467951404	5.80901649186394	5.81293931627097	5.73122235684239	5.90432218346121	5.84893517018722	5.89274941800098
Gm10232	1.30654076126156	1.32443834121307	1.27977470314753	1.28717144412704	1.3027352116272	1.31734205959984	1.29209952780039	1.28585983597163	1.29857190752392	1.27923820571386
Gm10240	2.34392521028723	2.34620924392522	2.33058623046236	2.38774876291498	2.36140381332137	2.3685910596207	2.34259016839364	2.38621691046283	2.43512325346545	2.37062478523861
Gm10243	2.09700372490159	2.12762067875233	2.09723372624561	2.17468752349665	2.17843153918847	2.11284672149865	2.10299828933459	2.11581105778832	2.15160202057342	2.12584093899606
Gm10244	2.95474445409668	2.94730577642722	2.90224323474819	2.96597354725496	2.96220296807338	3.01030307496741	2.97447732316688	2.98680616306521	2.93167195181742	2.93000162621239
Gm10247	2.91559840861311	2.86500268645427	2.91821208999945	2.96019362761022	2.90944966574758	2.88737655341478	2.87460454058844	2.93541971221867	2.90334751008773	2.92406753455384
Gm10250	5.46775622654486	5.5247882416928	5.51675482964802	5.70462974709781	5.52137800241756	5.58297197382278	5.53765203688543	5.56860043246749	5.52330573241012	5.52855164422251
Gm10254	2.17079277474962	2.19450352544512	2.1921305736071	2.19319595090498	2.20218120180926	2.23067459137659	2.17625591909293	2.21960791102526	2.20127388842153	2.18686505316333
Gm10263	0.142841343344076	0.116663093899153	0.123481868178739	0.123747173544054	0.124151592025902	0.116669050938168	0.116410995667195	0.116421255897747	0.116960460603867	0.145143164467523
Gm10269	2.04166436808702	2.04591723208334	2.03636490528201	2.04439045950457	2.03898090825851	2.016631834318	2.05727089648346	2.0332864580814	2.01910914073213	2.04271256954642
Gm10273	0.0728826205526602	0.0663272359737307	0.0662255280655371	0.0734645019800048	0.0738694289123228	0.0886166555942283	0.0847584820626353	0.0724111147669354	0.06661849012488	0.0718888536798424
Gm10275	3.75310183457411	3.70536176730016	3.75798168438869	3.72272120272871	3.77490939219437	3.7198075931258	3.66767604869039	3.69268225138249	3.75347277265229	3.7483196617338
Gm10282	4.74015971326532	4.72668112019863	4.75292410869736	4.80099129407451	4.77385346233222	4.7600705438147	4.75075873070606	4.7575954249289	4.84477934010908	4.78960060451183
Gm10284	1.73461458432769	1.73660245707547	1.74219372699183	1.77081756660457	1.74419978158953	1.7366767573965	1.74581919869878	1.75831992379583	1.73150323796321	1.74981063621159
Gm10286	5.87727798678427	5.6321923371209	6.02628041096979	5.76936508985717	5.88702294111268	5.68780942144052	6.254998812507	5.68044375302732	5.99768431501819	5.56702548726411
Gm10288	4.50969253144317	4.53846529062837	4.52767986964537	4.67487161818848	4.55969854689965	4.54570452691099	4.48895045198841	4.57425419169	4.5534125544194	4.54569120462889
Gm10290	0.448162027083134	0.464508727924853	0.441818353404149	0.449250163059116	0.434976708360081	0.442477164681344	0.447170321157621	0.440989202350754	0.435337146833735	0.44043940971349
Gm10291	1.925401277154	1.91334888665512	1.96015001002381	1.93426698150668	1.93583409728748	1.92830228991624	1.94219835676553	1.9239474216328	1.93340197724961	1.92815317321598
Gm10293	1.68585675135009	1.71034009832484	1.67989451509772	1.70165693679594	1.6813525598227	1.6886646908998	1.69658416347008	1.68444969874054	1.67603564895395	1.68288967330604
Gm10300	2.04212612955309	2.03833332330401	2.07045435772683	2.03730674439456	2.0533962226635	2.04584353672996	2.01485159355387	2.01489163252883	2.06956201381347	2.0612171879888
Gm10309	2.27984743391118	2.3390349040367	2.3010282944469	2.37594891752662	2.27390279138602	2.28138009912502	2.29760971535843	2.32224729105709	2.2751965838865	2.33521727347048
Gm10313	0.712450256859308	0.720876944074923	0.7057981881911	0.72025133589845	0.728455691377545	0.713486426296442	0.711867177168941	0.711931613744696	0.7153116853242	0.734596762891544
Gm10320	1.56966968891438	1.60069048448613	1.57723154509233	1.57801132403644	1.57177246551551	1.57906831879124	1.60510360338808	1.56866415953124	1.55751603954232	1.56754975273857
Gm10327	1.87235148487005	1.88111239874541	1.88669312722463	1.9085535453711	1.88874583995601	1.90326476036979	1.89642938728005	1.88427840867258	1.89368108865543	1.90570584747758
Gm10335	0.787335462969775	0.802531442276438	0.808282232030473	0.787501969414737	0.802683466674479	0.795132974502008	0.793488610541229	0.793554049782882	0.805806442659526	0.82195497943196
Gm10343	2.58435109560197	2.53965925490031	2.59332868071544	2.57473774307957	2.59157352560186	2.56216579994149	2.56827048404288	2.53715356622945	2.61990497580286	2.56556374300332
Gm10358	3.32234839805538	3.33237071046856	3.33744823476217	3.40189206444523	3.38487886002991	3.43360783803347	3.36522783198859	3.38413319358939	3.44030401963072	3.50049507864041
Gm10364	0.855173700370687	0.837151455399384	0.82904214065142	0.843634595272122	0.83730415771959	0.844625239589934	0.834354763910505	0.821796141008009	0.822698975213845	0.821642805132961
Gm10369	4.69033718822515	4.71045964362083	4.68532785378838	4.68465359796786	4.71218658272542	4.71753257957501	4.69473746008079	4.67976262657778	4.63112280689897	4.79818311129825
Gm10382	5.12176710790117	5.04593675030916	4.96901600549607	5.14014759541711	5.20391685811992	5.12781963905025	5.1966158867953	5.1117807697665	4.98854970441952	5.07011835300268
Gm10388	4.49650856231431	4.41178423028842	4.50287168759059	4.54515897499279	4.50970526559475	4.48224572507479	4.55056055932779	4.42263304904523	4.57747664486557	4.53778606691822
Gm10390	3.48005389840799	3.427890797687	3.47108832101219	3.4537427298777	3.45730536252213	3.53162820692847	3.49071150382147	3.45645600734061	3.45470006044502	3.43978728308298
Gm10392	2.66455660219215	2.66106678824551	2.67969035286247	2.76185929423436	2.68364909826742	2.69788394375886	2.66224818965624	2.68736517870239	2.6758261688764	2.6602249742924
Gm10399	0.249741579147408	0.27282050307364	0.24305085473868	0.264635734923768	0.250756682949746	0.250710782375733	0.242884512666607	0.242896024448166	0.243500408970393	0.254603247914027
Gm10416	3.3560095765434	3.34250971839935	3.38481334393862	3.33342168801262	3.4195908314192	3.37122685513076	3.35138686207615	3.42135079771	3.32753441818602	3.38053799130923
Gm1043	0.534748210511825	0.572224030686087	0.562814916737154	0.556625279222561	0.534990202043809	0.534979259255634	0.534618203304369	0.53463257003936	0.553291530015233	0.534504472823298
Gm10432	1.16314512190922	1.18622949791231	1.17749653477412	1.17804356772139	1.20142022417152	1.16350869147052	1.16936956832512	1.16296308593007	1.22581388441217	1.16879897033843
Gm10433	1.05532362178186	1.02242870476509	1.03618607954228	1.03671334280214	1.04495175351223	1.03742820332147	1.04688346970177	1.03462189069312	1.0319020564167	1.02178847177047
Gm10443	1.1308191286655	1.13876859324928	1.14510619784574	1.16002323816964	1.15402156558111	1.13880980603095	1.14337661351095	1.13709309657947	1.18468796270346	1.13645820817907
Gm10451	6.06855806382626	6.31444118848468	5.86116630838959	6.11080024718671	6.08275616227536	6.1869808128432	6.04783496534682	5.9326231851787	6.2477240856554	6.18256542651357
Gm10463	0.126527728424118	0.100066064030402	0.113898504418494	0.12852154587658	0.107633615116142	0.100072078045929	0.0998114643825961	0.0998218298597315	0.100366154768938	0.0997294222283833
Gm10478	2.35940536081186	2.3435208679872	2.34793289987064	2.32073745676109	2.3511951776889	2.35823676966632	2.31888520046813	2.40377856150197	2.35902599760854	2.32990367053228
Gm10489	0.662096938669823	0.622711196881455	0.622560655227956	0.629843568630023	0.645192284142174	0.645071579090149	0.634884684374395	0.62236039551314	0.623142181397664	0.628135445937449
Gm10499	1.95294810872473	1.92785611029622	1.93393283544876	1.93453493895558	1.94287205427007	1.9353512202371	1.94437127328318	1.98677188404488	1.94781968717833	1.96533332364185
Gm10501	3.17308147358992	3.14268349260195	3.19539210310707	3.21137139563364	3.17276306441994	3.17975139337097	3.18147075900253	3.18197627991131	3.16562368116562	3.30410683216328
Gm10505	5.9502027987367	6.09607120960748	6.08676286049713	6.22985546403988	6.16806444236755	6.19601672304439	6.21892925014379	6.30260988821946	6.06852105479851	6.2857744378708
Gm10509	6.04656445481196	6.03818999285047	6.17385306877852	6.03438423660722	6.09298658660052	5.99650450719503	5.98460084541001	6.08021615660309	5.98343501778642	6.06796917364502
Gm10516	1.52674698303034	1.50652086314742	1.61507541404963	1.57116444353178	1.52206363870386	1.5065378354011	1.50580138610123	1.50583071527074	1.50736649158765	1.50556913473418
Gm10517	3.26333722316351	3.26185875779237	3.25156422983999	3.24566037433283	3.29154068741038	3.30535378655205	3.39182800115457	3.35480716920994	3.28861485252941	3.26848413466208
Gm10518	1.2490701933055	1.26446286900402	1.24919648651341	1.2850869770305	1.25707635664724	1.26453263315989	1.28625162189952	1.27418452708627	1.28542844796629	1.24867325812477
Gm10521	3.23331586691408	3.28257368713305	3.2084435742612	3.3424739912559	3.19658913964356	3.2550677079304	3.2291005120623	3.26567291743134	3.19282201737804	3.26472195971943
Gm10522	6.32355428669845	6.2482913092539	6.4215069263263	6.33853819651488	6.39307486785164	6.35113220390553	6.34362899626637	6.36374766710999	6.47844719174638	6.67683523982334
Gm10524	7.08280031789964	7.27360671180808	7.30482863630487	7.23541126305646	7.2964481277135	7.1449448297576	7.02259340339369	7.13073122668527	7.08964716206496	7.00948930323822
Gm10535	0.831411140861956	0.868354610341257	0.865806033396755	0.838772161132493	0.831699282324467	0.831686248593902	0.856067031749127	0.837593287212922	0.832171303182271	0.848661627491091
Gm10548	5.97918988771019	6.02926341412712	5.97820147765865	5.96349383349967	5.96879314334451	6.10928963622404	6.03908757248875	6.12659826673126	5.88509148641355	6.03845473897029
Gm10552	1.44651836093967	1.44842379059708	1.48117284545761	1.44773937329422	1.43350279222033	1.46325619664376	1.43913608322371	1.4703382847027	1.45197317953358	1.44443106301059
Gm10557	5.87660967757497	5.90626050830744	5.824840892446	5.87704927905172	5.86163093224085	5.88676279385935	5.83896360184206	5.84155190260889	5.8921780335652	5.88234416157503
Gm10558	1.53475551318632	1.56473996969964	1.53490682513476	1.60455105047659	1.53522773546752	1.55754463632086	1.58356307000986	1.55960903373032	1.53600099454346	1.54605176063901
Gm10563	0.493123375313421	0.508341014124895	0.507221517089939	0.507723991491611	0.508489579827898	0.508405219566286	0.499332476793129	0.499395155439012	0.502681873187654	0.498836249011615
Gm10566	0.0719596328048607	0.0721169662390993	0.0790030072169602	0.0935091081189825	0.0796755319259016	0.0721228512526269	0.0781542114494218	0.0782129626770221	0.0812956481706264	0.0893685177170867
Gm10571	0.861740133676597	0.862024439534141	0.861839139554236	0.891032458998941	0.862049033511729	0.899747532291371	0.874385299401627	0.861592469726176	0.915670130044307	0.861428861477379
Gm10575	1.10577921612796	1.12817724407453	1.13330032000949	1.10598262559832	1.1061242206615	1.11355910840994	1.11183250013404	1.16055123297914	1.10668951608073	1.13996838837714
